danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature,track_name,artist_name,realkey,preview_url
0.59,0.372,G,-12.37,Major,0.0318,0.00105,0.00929,0.316,0.306,99.887,0p5eZCY0R7uNCZS1YDtIYI,spotify:track:0p5eZCY0R7uNCZS1YDtIYI,210907,4,Hey,Pixies,GMajor,1edf4415de88869cbc1e876fb3d5397e04ce9b7f?cid=774b29d4f13844c495f206cafdad9c86
0.555,0.284,B,-15.655,Minor,0.0273,0.00108,0.132,0.111,0.398,88.307,2p74TLDP6dmfGpY9mel4hN,spotify:track:2p74TLDP6dmfGpY9mel4hN,145267,3,Silver,Pixies,BMinor,0acdd73f34964852cf0ce14ce55aa990fff38d49?cid=774b29d4f13844c495f206cafdad9c86
0.658,0.475,E,-12.688,Major,0.033,0.000892,0.0194,0.105,0.461,125.747,7oDDV1cal0M0RIjr4HuuJ9,spotify:track:7oDDV1cal0M0RIjr4HuuJ9,162533,4,Gouge Away,Pixies,EMajor,9d996c3abf90cb6df05b6a70608ae6cc04f902bc?cid=774b29d4f13844c495f206cafdad9c86
0.386,0.63,A,-9.306,Major,0.104,0.00667,0.000393,0.288,0.329,142.756,7l1RcJh54WzMGUoCQig2NC,spotify:track:7l1RcJh54WzMGUoCQig2NC,336187,4,All Around You - Intro,The Brian Jonestown Ma,AMajor,eea6c6a26bfce0e6c1078ae44004ee69f2f84f95?cid=774b29d4f13844c495f206cafdad9c86
0.394,0.611,E,-8.729,Major,0.0249,0.0486,0.336,0.125,0.464,87.347,0EyOEn4Gf49BqiLqHR65kC,spotify:track:0EyOEn4Gf49BqiLqHR65kC,200120,4,Cold To The Touch,The Brian Jonestown Ma,EMajor,f67239fa5fde05dcae5051db6b90f22fcab138b4?cid=774b29d4f13844c495f206cafdad9c86
0.523,0.432,E,-15.941,Major,0.0326,0.00241,0.262,0.167,0.298,82.113,3SWdzG1D3SHOw8c1hkzJZI,spotify:track:3SWdzG1D3SHOw8c1hkzJZI,281920,4,Donovan Said,The Brian Jonestown Ma,EMajor,7ba8b167d9b62012a86acc1fc604015d38846c22?cid=774b29d4f13844c495f206cafdad9c86
0.433,0.404,B,-13.127,Minor,0.0329,0.0152,0.327,0.173,0.0382,111.252,2LmzRTWqgpt5gMdaFjcFgL,spotify:track:2LmzRTWqgpt5gMdaFjcFgL,220693,4,In India You,The Brian Jonestown Ma,BMinor,30f2d3d43f979df547201593d3c0c69c6ef52e48?cid=774b29d4f13844c495f206cafdad9c86
0.336,0.451,A,-13.323,Major,0.0362,0.0614,0.00134,0.135,0.332,112.648,7dDZO07le5uz3xUWZd8m4v,spotify:track:7dDZO07le5uz3xUWZd8m4v,348360,4,No Come Down,The Brian Jonestown Ma,AMajor,f4cff10d57bdcaa4e39851b9f1e678f15d582e30?cid=774b29d4f13844c495f206cafdad9c86
0.214,0.289,A,-10.52,Major,0.0406,0.792,0.849,0.101,0.0376,78.783,1NvBBmhzgkR6Z6n0ayS3Ks,spotify:track:1NvBBmhzgkR6Z6n0ayS3Ks,56027,4,(Around You) Everywher,The Brian Jonestown Ma,AMajor,31db90d5fb7b1fe24c90f703b525e28461649cca?cid=774b29d4f13844c495f206cafdad9c86
0.355,0.491,E,-11.42,Minor,0.0273,0.0236,0.878,0.115,0.344,82.125,6yDFHK7wZD9k5E9m0k1g6T,spotify:track:6yDFHK7wZD9k5E9m0k1g6T,390573,4,Jesus,The Brian Jonestown Ma,EMinor,978c00423dceebf77af2c6ade40bcce5f872d110?cid=774b29d4f13844c495f206cafdad9c86
0.57,0.346,D,-12.447,Major,0.0336,0.288,0.0759,0.166,0.138,89.359,2jatvU2wSLc70PUan7r2zS,spotify:track:2jatvU2wSLc70PUan7r2zS,118947,4,Before You,The Brian Jonestown Ma,DMajor,383e362e4c0f708d8c8b54c01f69f2e2d2de6c69?cid=774b29d4f13844c495f206cafdad9c86
0.546,0.347,B,-13.458,Major,0.031,0.153,0.749,0.0714,0.082,113.868,04oQ19JkxyzzLglnqYsrlB,spotify:track:04oQ19JkxyzzLglnqYsrlB,454013,4,Miss June '75,The Brian Jonestown Ma,BMajor,eb046a0a9cb10789f26c4d6e1b43afa6d78d81fc?cid=774b29d4f13844c495f206cafdad9c86
0.527,0.636,F,-12.888,Minor,0.0347,0.0599,0.843,0.204,0.607,83.101,70WSr32oW4jC1na5I0j0D6,spotify:track:70WSr32oW4jC1na5I0j0D6,334467,4,Anemone,The Brian Jonestown Ma,FMinor,e48e808203dbf4496872a7c409d1d9455936aaa1?cid=774b29d4f13844c495f206cafdad9c86
0.223,0.0231,A#,-25.795,Major,0.0405,0.885,0.84,0.109,0.0702,68.225,6BaBkJRJ4TeycVYlfNm2Zu,spotify:track:6BaBkJRJ4TeycVYlfNm2Zu,30320,4,Baby (Prepraise),The Brian Jonestown Ma,A#Major,dcd42ebaf9351366a35edbd8321269e02b3cd19b?cid=774b29d4f13844c495f206cafdad9c86
0.545,0.667,A,-6.512,Major,0.0292,0.0441,3.18e-06,0.121,0.447,74.203,3mmvobIjP3IDgxXp8HLypR,spotify:track:3mmvobIjP3IDgxXp8HLypR,327760,4,Feelers,The Brian Jonestown Ma,AMajor,9c5679d5f2e624f93589f1d98ce671736fa9ce7e?cid=774b29d4f13844c495f206cafdad9c86
0.314,0.509,F,-12.064,Major,0.0311,0.0424,0.78,0.117,0.142,146.301,1wvmXlKtK0wabjqAU8alqW,spotify:track:1wvmXlKtK0wabjqAU8alqW,502467,4,Bad Baby,The Brian Jonestown Ma,FMajor,027430dd3f315ec56d2f9a74292cc0af51ae0266?cid=774b29d4f13844c495f206cafdad9c86
0.295,0.233,F#,-17.452,Major,0.0474,0.567,0.0,0.222,0.19,171.493,350302G9XcwSG6WqUIGNgJ,spotify:track:350302G9XcwSG6WqUIGNgJ,77453,4,"Cause, I Lover",The Brian Jonestown Ma,F#Major,2e9d3e0fc74be269f8c0327579c2dec3d3bdbe8a?cid=774b29d4f13844c495f206cafdad9c86
0.332,0.0192,A,-25.92,Minor,0.0401,0.875,0.9,0.289,0.0399,61.168,2NHxr4swKfafjmukFrGtX9,spotify:track:2NHxr4swKfafjmukFrGtX9,66240,4,(Baby) Love Of My Life,The Brian Jonestown Ma,AMinor,9e1f2b1144e1ad29b731b2a1d88baa1509823b7e?cid=774b29d4f13844c495f206cafdad9c86
0.0973,0.454,A#,-10.421,Minor,0.0388,0.00357,0.0,0.727,0.0679,54.603,1SC8YA6DynEBa2VMWMaZte,spotify:track:1SC8YA6DynEBa2VMWMaZte,222560,4,Slowdown (Fuck Tomorro,The Brian Jonestown Ma,A#Minor,776a8d651e2eda0ba0db4bc6279d703c60a2f326?cid=774b29d4f13844c495f206cafdad9c86
0.343,0.557,D#,-10.259,Major,0.0299,0.018,0.652,0.234,0.249,72.995,06kqtKyvWnS2DdSf0q2nYX,spotify:track:06kqtKyvWnS2DdSf0q2nYX,183600,4,Here It Comes,The Brian Jonestown Ma,D#Major,e5af84c75f2049a6b1826bafa84312f336262ea3?cid=774b29d4f13844c495f206cafdad9c86
0.422,0.433,F,-14.969,Minor,0.0387,0.0281,0.881,0.283,0.596,73.666,48AiUH2kpaAVpmcEY1rOoI,spotify:track:48AiUH2kpaAVpmcEY1rOoI,290040,4,All Around You - Outro,The Brian Jonestown Ma,FMinor,8547a3b50c02ab2576a7f6fe98ec771447c34a14?cid=774b29d4f13844c495f206cafdad9c86
0.311,0.473,A,-10.596,Major,0.0323,6.58e-05,0.961,0.061,0.34,143.15,4szj3eOHWhdfCVSrM7spFm,spotify:track:4szj3eOHWhdfCVSrM7spFm,83760,3,To Crazy To Care - Bon,The Brian Jonestown Ma,AMajor,5abf018ee7d139ced4458a14fb50f3fa51f129ef?cid=774b29d4f13844c495f206cafdad9c86
0.445,0.847,D,-6.632,Major,0.0435,0.00414,0.0875,0.207,0.448,143.766,1t8uwF2zfqsqy0s4EtWDrS,spotify:track:1t8uwF2zfqsqy0s4EtWDrS,247240,4,Cry Baby,Cage The Elephant,DMajor,72d08a37b35ec096486b7c70eb641ff959141817?cid=774b29d4f13844c495f206cafdad9c86
0.423,0.931,B,-5.225,Minor,0.0539,0.0119,0.00104,0.629,0.61,150.385,0X0Lz7LwpiIWcdGqVWaxXD,spotify:track:0X0Lz7LwpiIWcdGqVWaxXD,173173,4,Mess Around,Cage The Elephant,BMinor,a21a8156b415d6f814dc399b13d6043247a8b759?cid=774b29d4f13844c495f206cafdad9c86
0.524,0.532,F#,-6.07,Minor,0.026,0.0285,7.86e-05,0.242,0.367,135.678,4dpEYOPcmHNfvERbiajp3G,spotify:track:4dpEYOPcmHNfvERbiajp3G,224893,4,Sweetie Little Jean,Cage The Elephant,F#Minor,56ca0190ce4cb3d366d40c8ce6ff66539f44aedb?cid=774b29d4f13844c495f206cafdad9c86
0.482,0.55,E,-7.098,Minor,0.0356,0.135,0.0,0.294,0.105,67.559,48sc7vBJeNoCEQhxO3zYKA,spotify:track:48sc7vBJeNoCEQhxO3zYKA,252787,4,Too Late To Say Goodby,Cage The Elephant,EMinor,603445e7c8ecf11910baae27dfcef38f7d39cfd0?cid=774b29d4f13844c495f206cafdad9c86
0.549,0.789,F,-6.071,Major,0.0313,0.0178,6.7e-05,0.059,0.715,136.125,1Q3t9fWvHUXKsMmpD2XpUu,spotify:track:1Q3t9fWvHUXKsMmpD2XpUu,214387,4,Cold Cold Cold,Cage The Elephant,FMajor,708ec2cfc2cae7ed7b3229d95bc47a0791243cdd?cid=774b29d4f13844c495f206cafdad9c86
0.47,0.623,C,-5.655,Major,0.0302,0.392,0.000439,0.0992,0.298,77.861,5n0CTysih20NYdT2S0Wpe8,spotify:track:5n0CTysih20NYdT2S0Wpe8,225973,4,Trouble,Cage The Elephant,CMajor,0c51113ea9aa1d7febc6a68fd4f882a3a0e3e41d?cid=774b29d4f13844c495f206cafdad9c86
0.493,0.461,B,-9.777,Minor,0.0336,0.391,0.000346,0.0985,0.288,140.034,6vcdiwrCVXnTLASFdjEV8r,spotify:track:6vcdiwrCVXnTLASFdjEV8r,280947,4,How Are You True,Cage The Elephant,BMinor,5c8ef3c68270c99b724c3a2f7ecf09212bb1dc52?cid=774b29d4f13844c495f206cafdad9c86
0.518,0.877,F#,-6.644,Minor,0.0373,0.017,0.448,0.151,0.625,95.408,7rUkzuaCFJx2UwXTWEpcDe,spotify:track:7rUkzuaCFJx2UwXTWEpcDe,232947,4,That's Right,Cage The Elephant,F#Minor,e4bb5e197d1a94550ef7d5728a4b93cc0269aa28?cid=774b29d4f13844c495f206cafdad9c86
0.54,0.816,D,-5.956,Major,0.0543,0.00828,0.00333,0.292,0.528,134.265,17Mzg40eYZh2qNDKH5pZWm,spotify:track:17Mzg40eYZh2qNDKH5pZWm,227493,4,Punchin' Bag,Cage The Elephant,DMajor,597fbccf0b6a2af7e5120949acb1c97df3a5820b?cid=774b29d4f13844c495f206cafdad9c86
0.56,0.928,F#,-4.594,Major,0.0559,0.00144,0.00295,0.318,0.615,115.204,01T0Kq5YOIRF9BQRXJsyfe,spotify:track:01T0Kq5YOIRF9BQRXJsyfe,217893,4,Portuguese Knife Fight,Cage The Elephant,F#Major,35ddc6bfd9de92fcc3ad94c3d949ec06f6897d4e?cid=774b29d4f13844c495f206cafdad9c86
0.519,0.612,F,-7.1,Major,0.0254,0.181,7.08e-06,0.105,0.158,134.046,4kFmM894Q4sgHDl4pZalza,spotify:track:4kFmM894Q4sgHDl4pZalza,248044,4,I Should Live in Salt,The National,FMajor,f1a7699d5798d5741e0cd1c89330e14db23657be?cid=774b29d4f13844c495f206cafdad9c86
0.54,0.773,E,-6.327,Minor,0.0405,0.103,0.861,0.0839,0.417,149.882,2yKczCmnpWYuIJuel6M0eV,spotify:track:2yKczCmnpWYuIJuel6M0eV,211547,1,Demons,The National,EMinor,09ae13b3ae5d499fa0d9cc551bd81c8e5ffbbc10?cid=774b29d4f13844c495f206cafdad9c86
0.45,0.661,F,-8.537,Major,0.0411,0.396,0.0362,0.0912,0.476,173.909,3l3SbRkrK1aQ5Dk1h7vroV,spotify:track:3l3SbRkrK1aQ5Dk1h7vroV,285533,4,Don't Swallow the Cap,The National,FMajor,d27ab34e63f622a80626f50b3b1f31b3a7a95304?cid=774b29d4f13844c495f206cafdad9c86
0.483,0.473,D#,-10.539,Minor,0.0358,0.959,0.00944,0.114,0.315,116.021,5qv92QoJH3gi2axKlHnayD,spotify:track:5qv92QoJH3gi2axKlHnayD,178107,4,Fireproof,The National,D#Minor,668b889d6e142aa3d40e1273c5b1f97bb6396539?cid=774b29d4f13844c495f206cafdad9c86
0.459,0.824,C,-6.301,Major,0.036,0.139,0.902,0.118,0.526,146.009,1nXasqw1Y79vUwGFtrwD6p,spotify:track:1nXasqw1Y79vUwGFtrwD6p,221440,4,Sea of Love,The National,CMajor,118d2b24fb04c4c532db8d893482f154af0750ca?cid=774b29d4f13844c495f206cafdad9c86
0.505,0.496,C,-9.428,Major,0.0366,0.645,0.285,0.0887,0.164,160.125,5duVSbRsdK2QkVgLsoVDem,spotify:track:5duVSbRsdK2QkVgLsoVDem,263200,3,Heavenfaced,The National,CMajor,fb18f60f754bd1e3e454a9cf27919813573ba9d0?cid=774b29d4f13844c495f206cafdad9c86
0.503,0.495,C,-10.251,Minor,0.0328,0.655,0.373,0.0934,0.133,140.032,70ZuQywnmOpqcIiEnUA5yV,spotify:track:70ZuQywnmOpqcIiEnUA5yV,283387,4,This is the Last Time,The National,CMinor,1b826ba51ad4daa75102bfd4a61b17db53fa48dc?cid=774b29d4f13844c495f206cafdad9c86
0.441,0.851,C#,-6.365,Minor,0.168,0.152,0.738,0.109,0.366,171.977,52m3svaHBHJIySJGaUL4IB,spotify:track:52m3svaHBHJIySJGaUL4IB,275400,4,Graceless,The National,C#Minor,fe08b20c279fa1f03dd81e76295026268a38f18e?cid=774b29d4f13844c495f206cafdad9c86
0.452,0.423,C#,-10.165,Minor,0.0357,0.774,0.00446,0.0952,0.157,116.133,4MBStyWbpr6vBEviGvUNFF,spotify:track:4MBStyWbpr6vBEviGvUNFF,265067,4,Slipped,The National,C#Minor,4a14b647c97abcb9d52111a4099c5aa0e805fdea?cid=774b29d4f13844c495f206cafdad9c86
0.52,0.436,C,-11.508,Minor,0.0355,0.865,0.0651,0.123,0.114,126.053,50M7nY1oQuNHecs0ahWAtI,spotify:track:50M7nY1oQuNHecs0ahWAtI,245240,4,I Need My Girl,The National,CMinor,33d0e466ec9e0669f2f01e8ed5db917cc0aea13d?cid=774b29d4f13844c495f206cafdad9c86
0.47,0.7,F,-8.6,Minor,0.0425,0.782,0.244,0.255,0.446,167.749,7mxVCiILTA07FmLly7xvpm,spotify:track:7mxVCiILTA07FmLly7xvpm,300733,4,Humiliation,The National,FMinor,f7dbbc3f79672303f17dd0ca49c2da6c0aa16489?cid=774b29d4f13844c495f206cafdad9c86
0.502,0.656,A,-7.34,Major,0.0435,0.799,0.109,0.0895,0.275,110.157,1oNDnnBojo1hkFATFEp1CM,spotify:track:1oNDnnBojo1hkFATFEp1CM,276200,4,Pink Rabbits,The National,AMajor,1727a97e2d9c8a607e958932188a0a319f941092?cid=774b29d4f13844c495f206cafdad9c86
0.488,0.514,G#,-12.021,Major,0.0309,0.794,0.00508,0.0979,0.104,114.079,4hizMtcebzlqsZqp1Y6yJo,spotify:track:4hizMtcebzlqsZqp1Y6yJo,253454,5,Hard to Find,The National,G#Major,b2dab30a204c4bd4038e9d7f27bb4be14edf3a4b?cid=774b29d4f13844c495f206cafdad9c86
0.923,0.604,B,-6.671,Minor,0.245,0.017,0.0,0.272,0.826,145.062,1jaTQ3nqY3oAAYyCTbIvnM,spotify:track:1jaTQ3nqY3oAAYyCTbIvnM,139741,4,WHATS POPPIN,Jack Harlow,BMinor,a31372dcd8cd374c43df3e229272f73032a43cec?cid=774b29d4f13844c495f206cafdad9c86
0.945,0.638,C#,-7.662,Major,0.0774,0.0116,0.0,0.0894,0.441,100.011,0qoxr5PUFbDqGLHIpEnWAr,spotify:track:0qoxr5PUFbDqGLHIpEnWAr,142945,4,2STYLISH,Jack Harlow,C#Major,9dd95e8fbd2a3f4341e2fdc74ae509cc41792fff?cid=774b29d4f13844c495f206cafdad9c86
0.899,0.691,C,-7.554,Major,0.0497,0.18,0.000451,0.135,0.865,107.951,2aWVaW1p2kUc5yuKwBmRJi,spotify:track:2aWVaW1p2kUc5yuKwBmRJi,125302,4,I WANNA SEE SOME ASS (,Jack Harlow,CMajor,9ab190fa2389def7f415e84b5f12f935dd45bf01?cid=774b29d4f13844c495f206cafdad9c86
0.952,0.547,A,-5.533,Minor,0.0591,0.0167,0.0,0.0852,0.31,100.033,5xAR2kje4pVMHz0ipvp2VA,spotify:track:5xAR2kje4pVMHz0ipvp2VA,144444,4,SMELLS LIKE INCENSE,Jack Harlow,AMinor,818955451b9187893a6d40d2b466ba63ee02ff10?cid=774b29d4f13844c495f206cafdad9c86
0.896,0.483,F,-9.794,Minor,0.0663,0.0904,0.000218,0.0889,0.51,103.0,6ukXwaLZoMjeqA98ZdKLtq,spotify:track:6ukXwaLZoMjeqA98ZdKLtq,178968,4,OUT FRONT,Jack Harlow,FMinor,eef0ddba1fbce0e4629a26806f2d5816b97637d3?cid=774b29d4f13844c495f206cafdad9c86
0.846,0.554,C#,-5.856,Major,0.0991,0.0376,0.00245,0.102,0.611,163.887,3FWIAl04a9ySFhk4HH15ov,spotify:track:3FWIAl04a9ySFhk4HH15ov,121708,4,HEY BIG HEAD,Jack Harlow,C#Major,ae6db231030cdaaf1e1a1db614eec28e5ff4baa0?cid=774b29d4f13844c495f206cafdad9c86
0.906,0.435,B,-8.933,Minor,0.198,0.0736,0.0,0.098,0.529,90.521,1iMRCWHw0c57LOwae6dNJv,spotify:track:1iMRCWHw0c57LOwae6dNJv,146607,4,ONCE MAY COMES,Jack Harlow,BMinor,c595ce316806951dcb9a4f5e597f7284f8d78bd5?cid=774b29d4f13844c495f206cafdad9c86
0.688,0.769,F#,-5.52,Minor,0.0376,0.00148,1.08e-05,0.262,0.505,99.969,5EeZuhVQdnUkpCiknMTeoP,spotify:track:5EeZuhVQdnUkpCiknMTeoP,233720,4,Pay the Man,Foster The People,F#Minor,062be219696e0e448ceff9286a7c8b535cbca7d0?cid=774b29d4f13844c495f206cafdad9c86
0.558,0.813,G,-4.669,Minor,0.0462,0.0036,0.00358,0.179,0.616,154.925,6APnYxfLzIg2cejA3v2ljy,spotify:track:6APnYxfLzIg2cejA3v2ljy,226027,4,Doing It for the Money,Foster The People,GMinor,ceb369d34ca02902a84c21217c6260f8bc58b9c5?cid=774b29d4f13844c495f206cafdad9c86
0.638,0.738,F#,-4.976,Minor,0.0292,0.117,0.000384,0.689,0.657,97.021,4BdGO1CaObRD4La9l5Zanz,spotify:track:4BdGO1CaObRD4La9l5Zanz,243147,4,Sit Next to Me,Foster The People,F#Minor,4a626ccc58c4c3804f0f965c3522beb0d170e22b?cid=774b29d4f13844c495f206cafdad9c86
0.5,0.859,F#,-4.133,Minor,0.0506,0.00126,0.00279,0.329,0.269,121.989,1vcAHEXL5Cl9TUk0ESvWnN,spotify:track:1vcAHEXL5Cl9TUk0ESvWnN,248107,4,SHC,Foster The People,F#Minor,201d8da562561e9ba7b38fcd4dd468c88181e3ef?cid=774b29d4f13844c495f206cafdad9c86
0.705,0.887,E,-5.168,Minor,0.0318,0.0323,0.000578,0.227,0.873,115.97,4bMIRaesSZwIldFWCGs96S,spotify:track:4bMIRaesSZwIldFWCGs96S,225427,4,I Love My Friends,Foster The People,EMinor,cca593c9914b6fc63a87c7c603603521cb888cf5?cid=774b29d4f13844c495f206cafdad9c86
0.472,0.716,D,-8.7,Minor,0.0502,0.00191,0.892,0.405,0.37,125.918,50kg9qK4cWkMXXVNP3zWBW,spotify:track:50kg9qK4cWkMXXVNP3zWBW,80373,4,Orange Dream,Foster The People,DMinor,8446b8d212d192ec17c18a3f30b1482252aaec7c?cid=774b29d4f13844c495f206cafdad9c86
0.615,0.931,C,-4.648,Minor,0.0634,0.0039,0.00191,0.303,0.55,141.949,5JqXtvd8bAyyPTjaK6cSDH,spotify:track:5JqXtvd8bAyyPTjaK6cSDH,240080,4,Static Space Lover,Foster The People,CMinor,fb88f643ae9154243d73a903db2f27d3030322f2?cid=774b29d4f13844c495f206cafdad9c86
0.597,0.733,B,-4.727,Minor,0.11,0.00457,0.00191,0.501,0.866,87.479,6ReKt5x6FVUXTMdWNC6GAQ,spotify:track:6ReKt5x6FVUXTMdWNC6GAQ,182653,4,Lotus Eater,Foster The People,BMinor,ca155036f06fa8f15907370f3b2376778de5a10c?cid=774b29d4f13844c495f206cafdad9c86
0.258,0.7,G,-4.6,Minor,0.0366,0.524,0.954,0.145,0.173,170.265,0RweUCzWNmSfyozSbyKz88,spotify:track:0RweUCzWNmSfyozSbyKz88,57907,3,Time to Get Closer,Foster The People,GMinor,8b157d0aeb0d5e840f9b159e3d60028fcf58874e?cid=774b29d4f13844c495f206cafdad9c86
0.437,0.718,C,-8.052,Major,0.0742,0.000739,0.0529,0.0965,0.241,123.77,05y63nsti7WpAVys68ADwi,spotify:track:05y63nsti7WpAVys68ADwi,279960,4,Loyal Like Sid & Nancy,Foster The People,CMajor,963b45053dcac3733ac4a67d3656728305dabde7?cid=774b29d4f13844c495f206cafdad9c86
0.483,0.721,B,-5.633,Minor,0.0365,0.000152,0.488,0.0644,0.232,165.917,7mlJpcVvVRzgGwkL3GUgY3,spotify:track:7mlJpcVvVRzgGwkL3GUgY3,234547,4,Harden the Paint,Foster The People,BMinor,d410cc527785f0c83e253c87a4a34ec5be437327?cid=774b29d4f13844c495f206cafdad9c86
0.442,0.64,F#,-8.622,Major,0.0471,0.14,0.000931,0.109,0.16,75.015,2208Pkqr9zSappQMfKfJKk,spotify:track:2208Pkqr9zSappQMfKfJKk,249493,4,III,Foster The People,F#Major,0585cad7eb7ec01598290a75d42730fd43879cf4?cid=774b29d4f13844c495f206cafdad9c86
0.381,0.954,D,-3.945,Major,0.0437,0.0563,0.000835,0.537,0.532,155.103,2sCaihW0VlDKecbUgMSzRY,spotify:track:2sCaihW0VlDKecbUgMSzRY,246280,4,It's Working,MGMT,DMajor,642825cc7cf58fb8d7ced544a49fbd3e9cae39d4?cid=774b29d4f13844c495f206cafdad9c86
0.453,0.977,C#,-4.041,Minor,0.102,0.00314,0.000494,0.106,0.673,170.058,4SjbThOBAifCj4cBAI12T1,spotify:track:4SjbThOBAifCj4cBAI12T1,249360,4,Song for Dan Treacy,MGMT,C#Minor,96845aa9a71254fafaa32c08e56b3ae64eeb06be?cid=774b29d4f13844c495f206cafdad9c86
0.308,0.36,E,-7.79,Major,0.0355,0.534,0.032,0.0568,0.0806,80.996,3oxFVT3NByUX7qeQZGivGF,spotify:track:3oxFVT3NByUX7qeQZGivGF,149587,4,Someone's Missing,MGMT,EMajor,8209733f9d23dba7f84f9bdc512d0b69fe40dcb7?cid=774b29d4f13844c495f206cafdad9c86
0.575,0.804,A,-3.933,Minor,0.0626,0.0826,0.000363,0.0681,0.399,122.08,5esEbMt6LHtiha7cqsGdO7,spotify:track:5esEbMt6LHtiha7cqsGdO7,255907,4,Flash Delirium,MGMT,AMinor,2066edb3ea7917db5ad35e6e02b7160f262d25e4?cid=774b29d4f13844c495f206cafdad9c86
0.166,0.525,C,-5.913,Major,0.0329,0.549,0.02,0.161,0.1,175.952,3hWoBXsJfXFQDp92v14xFI,spotify:track:3hWoBXsJfXFQDp92v14xFI,220173,3,I Found a Whistle,MGMT,CMajor,09055da715579da505563d1acee57839b7a2bf97?cid=774b29d4f13844c495f206cafdad9c86
0.305,0.77,D,-6.694,Major,0.0276,0.062,0.203,0.0976,0.374,107.367,2wNK1PjIS9NbBIchakaL7k,spotify:track:2wNK1PjIS9NbBIchakaL7k,729680,4,Siberian Breaks,MGMT,DMajor,d9faaf96cb21a9505f1920d34b0960ed348de8ac?cid=774b29d4f13844c495f206cafdad9c86
0.374,0.969,G,-3.505,Major,0.0527,0.00851,0.00289,0.0656,0.635,181.787,4QbVaPjV46w52zemaIWYl8,spotify:track:4QbVaPjV46w52zemaIWYl8,271773,4,Brian Eno,MGMT,GMajor,c063a859f2e134b4f2963dd1183af7d02cf541ae?cid=774b29d4f13844c495f206cafdad9c86
0.354,0.477,A,-7.89,Minor,0.0303,0.568,0.911,0.196,0.0508,77.97,4tQQ5NSnFrZXTb8BoMclIA,spotify:track:4tQQ5NSnFrZXTb8BoMclIA,271280,4,Lady Dada's Nightmare,MGMT,AMinor,8e944a5d573ebdb4918ebe8a8c020133ca585480?cid=774b29d4f13844c495f206cafdad9c86
0.761,0.637,G,-8.169,Major,0.0268,0.439,0.0082,0.102,0.656,125.115,6kblAEj0T0312fv5QWsXzo,spotify:track:6kblAEj0T0312fv5QWsXzo,235387,4,Congratulations,MGMT,GMajor,772b7b900118bbcd97948b6b0d9a43f040909e05?cid=774b29d4f13844c495f206cafdad9c86
0.633,0.919,F,-6.208,Minor,0.0343,0.00596,0.273,0.43,0.805,147.97,3XOKU8CKSiQsuQHD5vhzo5,spotify:track:3XOKU8CKSiQsuQHD5vhzo5,278387,4,She Works Out Too Much,MGMT,FMinor,2f75418480241c5566f18440cb4c24005acd2bbd?cid=774b29d4f13844c495f206cafdad9c86
0.705,0.712,F#,-6.156,Major,0.0385,0.0102,0.000855,0.1,0.62,97.512,2Y0iGXY6m6immVb2ktbseM,spotify:track:2Y0iGXY6m6immVb2ktbseM,299960,4,Little Dark Age,MGMT,F#Major,423ccbab06d9fc084f857fa291eb59c0df13a079?cid=774b29d4f13844c495f206cafdad9c86
0.645,0.938,B,-4.557,Minor,0.0391,0.0946,0.0226,0.159,0.495,140.886,3td69vL9Py7Ai9wfXYnvji,spotify:track:3td69vL9Py7Ai9wfXYnvji,263880,4,When You Die,MGMT,BMinor,78f8f8c31e34554985b05d727db7ac731a30d382?cid=774b29d4f13844c495f206cafdad9c86
0.628,0.841,A,-4.583,Major,0.0268,0.0285,0.00332,0.254,0.706,111.985,0t4z0WaQomQqPONghWn8c2,spotify:track:0t4z0WaQomQqPONghWn8c2,289853,4,Me and Michael,MGMT,AMajor,f621a76d7a577fc3c05ad95eabd626cc78a20ade?cid=774b29d4f13844c495f206cafdad9c86
0.602,0.879,A,-5.283,Minor,0.0994,0.22,0.000236,0.107,0.733,174.11,43rJQjd6zfyTP58TNI9JAi,spotify:track:43rJQjd6zfyTP58TNI9JAi,270013,4,TSLAMP,MGMT,AMinor,0254e55d332efd268d8e9e63804788f61ec69267?cid=774b29d4f13844c495f206cafdad9c86
0.515,0.898,G#,-6.682,Major,0.0291,0.123,0.38,0.199,0.778,113.983,54hdBH6z6hMBUpC9fAMs3s,spotify:track:54hdBH6z6hMBUpC9fAMs3s,232173,4,James,MGMT,G#Major,3226731b84f1fbc61ea8f279d0dc1269cdef6c93?cid=774b29d4f13844c495f206cafdad9c86
0.667,0.782,G,-7.681,Minor,0.0318,0.0512,0.896,0.645,0.886,132.983,5J2SAAtyfFXOsctaYiUuLO,spotify:track:5J2SAAtyfFXOsctaYiUuLO,284547,3,Days That Got Away,MGMT,GMinor,9107c2c1c70bc71e529e6a332f4e838f3bb4c45f?cid=774b29d4f13844c495f206cafdad9c86
0.576,0.94,G#,-4.541,Major,0.0445,0.00678,0.00066,0.308,0.667,128.017,52pWggDlN5mVeX111i06PP,spotify:track:52pWggDlN5mVeX111i06PP,260347,4,One Thing Left to Try,MGMT,G#Major,1bb57420ab5486719ecbdf0b0bd15718e8da8107?cid=774b29d4f13844c495f206cafdad9c86
